	15948X11	15948X12	15948X13	15948X14	15948X15	15948X16	15948X17	15948X18	15948X20
Cmpk2	3.5557670174088947	4.1513146517943165	4.21966106028878	3.414336235997473	3.9769767082743397	5.230443938230468	6.021765510824728	6.107112368698664	4.325758484526668
Itsn2	24.30394852998567	25.6735555244237	25.24547287084182	25.727284043609842	24.661545921799757	24.318291088869383	23.42059129361637	26.408022219974683	24.482091294123457
Rsad2	5.76402525167163	7.491952210711054	8.558519525599548	7.2458421247652405	7.587161614306608	10.289699855188143	11.331041224253006	12.858676135002224	7.934733471088692
Rnf144a	5.534544899526718	5.72649120604286	5.137203180422807	4.870586344398797	5.906480004680849	7.117538228691394	6.9940029902752	7.760564636166944	6.366636211492478
Id2	4.223166660014772	4.2252853199360825	3.8310068569368343	4.8887568694815124	3.2022659777245996	3.563665523210718	5.595404435908986	5.427534217865731	3.743168070373213
Mboat2	5.214592018171951	3.6868569686906847	4.504827478746335	3.966014226622351	1.6755342244474871	2.7180532572627825	2.2807069567857328	4.212762807397426	4.585265260273697
Ncoa1	11.757721279587587	12.396845077448226	11.564421623975903	10.94153036668009	12.485085036500983	11.067202941610057	11.393085810083162	11.371253817252017	11.880294246507498
Dus4l	3.995206879574043	3.577357743554133	4.206710014228149	3.9843283987265434	4.712776832032324	4.1931909190299566	3.877884901540221	4.08316708284719	2.6082914057051347
Bcap29	5.1538211079075475	5.487015444146994	5.439233176675412	4.805287632870557	4.722293844847181	4.315811106019507	4.656650026776273	3.4865660017680726	3.9797566118116725
Klf11	5.849025723944101	7.237298234949908	6.969627284285883	8.112449062605364	8.59389840272698	7.134941722914086	7.237613906916357	7.888598288494211	7.215171738193691
Adcy3	0.8328181378972379	0.8939158398089957	1.0856442835638849	0.9114919142739503	0.8663792173994371	1.0699963019089491	1.4442356078265441	1.134605110943903	1.2083677900329934
Dnajc27	4.418420615159771	4.909365903728068	4.203504797176207	4.494468715366996	4.168198149140405	4.658559475113267	4.743127789025548	4.879723624232769	4.121987340026589
Efr3b	3.5280854477746746	4.1016220794272815	4.077902629581123	3.6282863567883643	3.578259764645956	3.8149795383297502	4.504361264026693	4.1466254990194376	4.293308857207056
Cbll1	3.044652781196962	2.5264967616344833	2.6640557957370867	2.636818645458153	3.1316126663238983	2.456260064468046	2.624753741365008	2.6871054205450915	2.6375479062634244
Dnmt3a	8.942024670389978	8.921877301233303	8.488691450661417	8.231771160475414	9.082714527619855	8.047210915730483	9.083442046286358	8.151216901326881	8.744054556391033
Dld	202.2439517172216	197.96513506581064	195.63095668011206	208.13897559297672	203.75954393865698	244.46177493344834	203.12053016797094	207.4649215559792	199.47590010465603
Kif3c	2.040792998961637	2.1105512425764754	1.971932275213498	2.2633615300252723	2.136243287049629	2.0911180774700475	2.1834580806757264	2.7285463185622683	2.34085127767759
Rab10	50.44427448697064	50.29554631644456	53.825746202450446	50.868582957707645	52.648546398358185	50.26783706687008	49.84853406085738	51.12651212421461	55.47376835265489
Pxdn	17.88081073240001	18.44468535588639	19.119356509604195	18.18066218961013	19.298926959870716	19.576311780139807	20.778191923274683	17.513045631419576	18.878366779938087
Ddx52	7.482504417043081	8.562164255766618	7.775017001271442	8.1177192118969	7.527243006591467	7.166036511037518	7.080326632796476	7.420349876327708	6.832142298152745
Taf15	12.420403034022168	10.276602414434809	12.377275201547418	11.148806685494408	12.418959116777565	10.7043106695479	9.613604805897058	10.002010552484204	9.32922567727091
Ace	8.361743733715349	9.67108772425276	10.555584948262323	9.462286865742804	10.166777107119481	13.41720449978428	12.29219364867615	18.023802423837573	15.24395569677511
Rasl10b	11.926308560770243	12.375935826341633	11.711423661447697	12.778299673233528	13.430396086647937	15.790112923225582	14.278177778364778	16.21675209920755	14.343624127674365
Cdc27	12.31913356084309	13.225094854962013	13.389048606889647	12.864189216786354	14.20225296967521	15.659741038534863	14.460249767626403	15.807017690802343	13.90546858138558
Itgb3	0.9051922135820045	0.8260000857732162	0.8792079469099524	0.8589624125292552	1.0014935696535865	1.3431299389402975	0.9022727124621747	0.7748214951964771	1.0244020528339135
Mettl2	3.976246161070246	4.866273129573111	4.144935743452631	4.525305350867521	4.392191542045506	3.5949694261504654	3.4353467043086243	4.3159432076238575	4.523181398978094
Tlk2	13.296771389843382	12.954047062755015	13.128331783014856	14.016690609405313	15.050250144955468	13.699335489575027	13.494597584518436	14.055488873463062	14.533107799014552
Mrc2	3.8902527034241343	4.790235265805358	4.05130525707456	4.7823047295155	4.449513724615821	4.915461560836208	6.146679563988999	5.948851832768863	5.798082420126644
Rffl	1.32530393224433	1.2257266921108776	1.3804961457172071	1.248803185720192	1.4328289473881293	1.5117758930801841	1.4158786218752808	1.6290559314619861	1.2495822974031883
Lig3	6.865792080241575	7.3425566196697645	6.530609627613364	6.620009038177668	6.781044951679602	5.763384408994586	7.231048950862753	7.320647877989406	6.295418844798114
Map3k3	16.94327210034796	16.641561188357123	16.95112921642388	18.87840661423944	17.072571473902574	17.844803019336798	17.071672221184937	18.485841532219357	19.310641352602435
Ddx42	18.73515699853973	18.133783432058156	18.29927437225515	18.59915423561967	19.605174111344933	18.472867849378762	17.01767039038724	19.101861863454346	17.330347938276095
Ftsj3	14.321384594427956	13.964489210032497	15.366004537788822	14.049219545291535	14.364528555186052	13.975474828835733	13.463684334475861	12.965975734282443	13.330005487350997
Psmc5	42.639755689431794	44.14059786518422	44.26263296110684	42.26700471774718	43.46630356221886	38.95058174387885	38.863376730754446	38.45512364185266	38.09863686784518
Adap2	10.352213076338733	11.536715193934805	11.680610048292086	11.916118476671604	11.889405151319037	11.044273375934704	10.952148922288627	12.649975138900052	12.225133053389282
Ern1	3.5293803320008283	3.9490245867266447	4.026686324085719	4.001019959051923	3.9409822968996835	3.4996255258657847	3.6493221698400196	4.4171466700398865	3.9010485989422903
Nf1	11.800193806916496	12.199952886253739	12.168910837165923	11.464845291340383	11.868142905963767	10.689718527536597	12.512126419355825	12.489699784454276	11.878247458299443
Pecam1	64.56715308625549	70.3550533329024	73.6716470304037	68.4468354693675	70.45026764116788	78.14472543811645	78.79286471885816	87.5114397848802	83.93330948159088
Ddx5	226.35936478899552	229.30314754798624	225.34669830851283	235.63008848333052	231.32946711696795	213.00825559646353	196.8911571894451	209.88308394470928	181.72048072937042
Psmd12	50.442283455012245	54.35297645281632	52.41410542878893	49.8729833292114	50.73786791890875	52.42774356626925	47.4566217119065	51.09322019676209	48.824851142250516
Helz	5.003740261268891	5.143951644020246	4.686799627420766	4.6646911953709465	5.614794102831721	4.174476996189291	5.343117776656481	4.5428999553188225	5.419199310017008
Cep112	2.103266705509796	1.7963509706848733	2.3590524160589905	2.3611607378557053	2.3829242562028616	1.4621449146932985	1.5687968588561427	1.9783986439538344	1.7623859231384162
Slc9a3r1	1.983860469538368	2.3106991741161056	2.553676609227494	2.379270105926002	3.568388001937387	2.4734747845795213	2.7971012078110014	2.7310251670449732	2.289728412347625
Grin2c	0.2894178466796641	0.18510594715661688	0.17314738729748602	0.34889315969587165	0.282754206090125	1.68945202613208	1.4892085946513196	1.8662927555234574	1.4613941699732036
Nt5c	5.636648762679033	6.175640530274781	5.980552755518899	8.045314702358494	8.251702742718347	7.460038990803726	7.671805025918733	7.7917169305772775	6.5326807867600385
Jpt1	28.53559301184381	26.418993890727474	27.738211445057257	31.39023475343729	27.737559274761065	36.93722344972085	40.66554832894456	44.56495821764863	33.002118362885774
Sumo2	7.853301128225378	6.113251594487319	9.273928924304217	10.119063501835782	7.072342623519698	8.107012101293488	8.512293655916082	7.462172382853226	6.325137680378788
Nup85	9.253160858480799	8.643534653550905	7.60140323606452	10.756626440354445	8.73527817220132	8.390860885144281	9.695298891579457	8.579751563160107	7.906237118868482
Gga3	2.820593698955411	3.16031750126922	2.5524596386116816	2.722129489582579	3.1721714310853546	2.3778247369997025	3.3148560740575608	3.1110145239824276	2.8616959544029728
Cluh	45.39372435423815	44.69816869758185	39.47294766697591	42.63342246314824	47.95016464766145	38.753318081662584	50.194089495947416	35.78515333351409	51.260633263917406
Mif4gd	14.803789725892363	14.92249030519828	14.228302905090095	15.938265417266116	16.12780993962729	13.972779388162293	15.00674421693472	14.5201289062196	13.570158759624364
Slc25a19	12.041081196615952	11.15521800137026	11.834663664871302	13.363782561036398	10.962364304676237	13.261903975428964	12.86607291486486	13.451824138605003	13.296102827166301
Pafah1b1	46.372841152018445	42.3010287840304	44.227216952069774	45.84352305386574	45.32854563512245	43.24859191983504	41.40894808447174	40.00465763227029	36.70225237576226
Tmem94	18.5630779683937	18.31694381391687	15.363849524362424	16.140482390659265	18.459811434836777	18.528280711937047	22.80394325195396	18.24273630435832	24.596676796302603
Recql5	2.807421593797575	3.3060929541476027	2.440808855426114	2.6932415847951723	2.871153222359595	2.651873550718785	3.061784167036096	2.5405711611204214	2.2447441565234656
Sap30bp	5.984253440201556	5.7259237020012055	5.497287389562753	5.6511334582923265	6.369206296704449	6.0124374468882795	7.0504592041861445	7.00510271083469	5.279923016036191
Galk1	4.775197575148994	4.452548458632136	4.762230469763466	5.576459126077863	4.411619580005021	4.9312399703799885	6.421947269164497	4.352107649953032	4.985070281878721
Unk	4.287784104175641	3.969741999262386	3.925763526695223	3.7827117809596578	3.650808360590699	3.064032211011223	3.859083717665719	2.8381876530255385	3.4242663036721517
Trim47	7.937009825951537	5.680837688599621	5.922127720801447	8.241888547897256	7.55909453541755	7.277010542081311	9.208312558522012	8.798274935856966	9.966596254989662
Aspa	1.3143165750599797	1.263921691445804	1.1379324336127274	1.3400307883787732	1.2904676298886668	1.2416948080924926	1.5093812835982865	2.086929533361575	1.1780225254638945
Mrpl38	34.53024325523347	34.26821402304442	33.51782460228393	31.084501302811667	32.69742118618384	37.17885370681715	36.16423281057935	32.494601823735714	32.87705334432983
Fbf1	4.902320857228116	5.081602334547034	4.454028621223335	4.995908239704499	5.397571696585234	4.692028745250249	4.700208295333004	4.397812179836258	5.296889146370887
Acox1	101.09908455249207	104.74712382177104	105.14206810187173	98.26741669906615	104.41461242543308	90.25947945313281	96.23828453847148	89.79390476843501	80.08711290902812
Srp68	19.922272603342847	19.89192769424531	19.091830016122703	20.405968097176594	21.10561438614129	16.534841022890287	18.430135463002205	16.10405531181978	18.851110553157906
Tsen54	3.392586048842589	3.371472392754045	2.2270306196413387	2.3535743718746263	2.8234409527897864	2.954715098198545	2.9719268284492446	3.5710395432206115	3.797278209329058
Llgl2	2.899020909943695	3.3751599334813918	2.229176738040239	3.0518492194327416	2.497830314904685	3.1683721783297107	3.4171503276701185	3.1734415263905795	3.6208931161711475
Ncbp3	3.6074119009737946	3.531401290728271	3.332536555021381	3.263920582228374	3.8999313886137883	3.1878998664802967	3.161308390202841	3.4527701635313788	3.503662812834319
Atp2a3	2.6478380862428703	2.557363644661597	3.5514198206359193	3.5224498824918085	2.9493067599826146	3.463959448089355	3.722819412079524	3.461580182704993	3.9376277757310993
Ankfy1	8.038886657387025	8.25773074971097	8.528338983107409	8.652267943827725	8.650112502140697	8.592664746718814	8.830469144996586	9.069174636801606	8.467573013773753
Exoc7	10.608242005133077	11.129434694655739	10.14905243024509	11.073741429952758	10.418923026605936	9.784790607842059	10.61584656719223	9.495481749014434	10.014276405238236
Ube2g1	21.419811215559026	22.5051349083088	23.630676190791874	22.53227643980925	20.943077655584062	25.500081459468344	21.95787119224976	25.410136220979368	23.381315355765626
Med31	6.419531269862248	7.023981483191005	5.1101595398349335	7.823050111785338	6.578881359711076	7.338905872919428	7.277689288460744	7.7201852337922885	8.090884556699189
Ube2o	5.751295783448359	7.216464706440095	6.285433119634599	6.681588887316903	6.578906808452386	5.6010320614461016	7.12989014000209	5.844946935123023	7.093899611080299
Txndc17	44.956674972291815	41.73186218439671	40.77947497529089	42.968806647865414	39.71390483997747	46.5780909435882	41.71415970466355	43.92660088034603	40.364206851247644
Rhbdf2	3.1636685409169027	3.547023687797481	3.627673567717173	4.53085961278199	3.6169501864498823	3.250350850102791	4.405092543679203	3.666452532313147	3.2426986648043545
4933427D14Rik	2.051865142844057	1.8234109365836095	2.1129711896681393	2.0687647272746825	2.346629666776333	2.333853898601639	2.456810117062582	2.0559688357884203	2.515746250050583
Cygb	20.584738403896974	19.57707814350955	20.72531886177952	20.514498699234736	19.72641545376507	23.293483891448783	24.662821229416938	28.358267284938755	25.821864621598596
Wscd1	2.417150698676926	2.814474558509522	2.379810089585897	2.179697032030957	1.7341776159113442	2.5433225697861146	2.690248273152249	2.3324490102094426	2.1511124528698935
Mxra7	5.583320348709787	5.510109653362987	7.066394147418583	7.375293598806088	7.6036165001744225	7.57191524503587	7.548908811714093	10.318684323329137	9.036606056693245
Rabep1	19.408102429434752	19.283124528406667	19.966474317422357	18.04351167467467	19.83001319576588	19.277080810994242	18.120643641948675	20.04797717945017	17.503281792116184
Mfsd11	5.230502403266712	4.9079346017153185	4.791487381137879	4.261112446531915	4.7738984892227805	4.937971439269462	5.7712073044831005	4.7509354604506555	5.288398012851658
Kif1c	107.9490802900329	109.2133396390429	105.34857983995332	115.87400053539358	108.90552403261796	93.90703210550268	92.55362347136716	83.78569315457786	94.11678721133529
Sec14l1	26.046470614244956	27.185994198644345	23.7293955403957	26.604602752808045	25.15751420398776	23.11813788134133	22.658313567389687	24.481142244479983	26.300978063097457
Nos2	1.8367028806123407	2.181132695563237	1.7792215780597584	2.259233020024913	1.8220613689466982	1.6937956660423537	2.3712946968744175	1.891442548975663	1.8788412906740415
Mink1	8.683089734514954	9.566648970989752	8.876091890458241	9.653071707664761	9.412799405136798	9.367050347352697	9.04010598763044	9.198251334445002	10.981915807397753
Pld2	3.602479614676717	4.0071719251914795	3.868322737281755	4.115871341424515	4.39911428326607	4.4974586824229075	4.256189909419562	4.73434877736404	4.245813586352867
Eral1	11.532928884975115	10.513948307760163	9.744314073261032	9.544217148977399	8.491594784231715	9.368667304827017	10.689928541204555	11.364477452160552	9.968934733698015
Coro6	70.36052923569976	68.82950756549188	63.23424094286513	66.49935974809561	63.74878971752684	61.3992898441475	74.594864798729	61.59512047724208	73.67514818985806
Blmh	11.098136404500913	11.381251614721492	12.934484879614546	11.209924625607428	11.171040622477623	12.062673913016855	10.738662648705107	13.576736345610328	10.268341743838628
Cpd	21.999560184792784	23.034345518372916	24.522178497708595	22.274540638524503	23.063514713901725	23.485400659153235	24.133926881369923	25.49944156430137	22.6612754264911
Timm22	7.34687411509279	6.345316218380798	6.769620294098993	6.72396508338263	6.824053557819399	7.650612831626398	7.26332812748934	7.46499601925676	7.053923068294512
Nxn	4.426839283206773	5.082854774010188	4.799230776337796	3.860303354057861	4.037719419533806	4.426848079766131	3.999038596843845	5.192937384363579	3.8292711927065555
Rflnb	16.416157478572227	18.435224127838804	16.145081785005093	15.362177102070145	15.311544006927663	18.076837358829074	18.657245845468793	23.263787983776332	19.010885054719747
Rph3al	1.8206995940309254	2.2100757810809353	1.850055030441897	2.259317232409828	2.913954657022472	1.405529160237719	2.260224504160427	1.6068865975519762	1.7415482541972618
Ywhae	108.81901312078064	107.24068975674037	113.16896743536323	106.27742528235851	116.73155825740699	104.09929623346589	101.25864974994774	93.73535013229223	121.04905751506612
Prpf8	37.891019511918614	38.83954071684937	37.64007125791516	38.50142907381555	42.094041411483424	35.34649543848747	39.86026790452226	36.270929801681305	39.362162567660405
Nme2	85.21139814812415	72.52330288326364	68.59177286685355	70.72498739704504	60.329434563903305	79.65447258693109	75.96141072717501	74.9426008062947	58.049021715388164
Spag9	61.93973079876217	62.72178837914954	64.86000872524042	63.15001840341294	65.06260172754457	60.45404598020066	60.45763362548481	64.0156837241562	55.10889540965708
Luc7l3	22.951551275636348	21.237059886976922	22.54655344861872	24.085038235812977	23.578307449872323	23.671157329442334	22.731268345441116	23.419562751967096	21.853719877574115
Ankrd40	55.342479848180965	54.35569517100145	53.595124637531775	53.89708935080998	52.61477977572941	51.14572009455551	52.35825944444082	56.228442603805135	56.778444108221876
Cacna1g	1.8222266032977972	1.8374795887674906	1.4963420756475811	1.7409281725012897	1.4859521113325131	1.1658690171983874	1.5612885645045673	1.2953814692630448	1.5515219029895637
Xylt2	3.686434505423702	4.092282698687612	4.259943861768349	3.4506668765097936	3.931796817592557	4.635385594973727	4.644853288481572	4.932668858996532	4.156609216745398
Lrrc59	12.180179639818423	12.601167280351575	12.816415991973642	12.641689231912977	11.672696352067396	13.27946478614255	12.351127062662634	11.513476405154579	13.524463846544398
Slc35b1	14.27660586663694	15.52252530604552	15.637778430121836	17.075261911248216	15.146441659128495	15.302685949108366	15.33821294671652	14.147076645968305	13.853765116095285
Snx11	4.563536344569471	4.81123082172461	5.083345296183563	4.22986797196945	4.340515370634769	4.125945167700062	5.2280649629455995	3.8514209979244356	4.333769853330962
Scrn2	6.310380915509186	5.148259155293407	4.641900719703704	6.152276770603586	5.284772198591684	5.597640304223415	6.671812828405256	7.163488936606843	5.261039936791419
Cacnb1	1.7049448685501334	1.7221502945857803	1.5972795492507779	1.577262141999667	1.6151546127556857	2.1646034989966054	2.3660810139916157	2.3347842065094166	2.383061295362664
Fbxl20	6.917964783033615	7.450939421589621	7.420183873949064	7.5453571253376435	8.260613230125138	6.876186946649265	7.791572783941523	7.8859203417901425	7.518980519656339
Dlg4	0.9736906070852903	0.8333571569744624	0.8440729850100416	0.9939815002559037	0.9805148797798069	0.8583166448145293	1.0737674205427334	1.00815923626552	1.2221920715789176
Dvl2	1.1861782364520348	1.1774458103827685	1.2283426968423101	1.279171019790254	1.088954747849575	0.9784607889638399	1.1676480431806742	1.0095007871167552	1.0759056409868235
Nr1d1	12.880534722748473	10.777098180283442	10.52826474669473	17.659751066524496	18.12360282761427	14.889378232674103	18.84463218668133	12.891173946117691	26.529057341354793
Per1	9.692317669899028	10.721957838298922	8.927376979747965	9.057515901866973	9.547889656158256	6.742094701682921	5.905544198201825	6.771467495246559	9.04963099260863
Vamp2	12.570544449839888	11.954234410477207	13.222649547505249	12.814901135495983	13.437462044727498	10.721145926477371	11.946593437024276	11.803884471667189	14.713724471226802
Ctc1	4.201049389144378	4.075086977869133	4.457609628238268	4.5488495773028035	4.7642906715401825	4.794579737412673	4.993310338003697	4.0773886197565	4.3729518150494995
Pfas	4.2913033900944075	4.252382895569511	3.3912897773325663	3.9466040926526573	4.086182878672584	2.739464855037991	3.7304698663481344	3.150928900995868	3.1519966659236887
Myh10	7.977156823829212	8.87052122970847	8.507112724453519	8.58887993375301	9.323407186808216	10.754026299343428	10.536733798585846	11.294295306983818	9.86809440520989
Ntn1	18.80167388031296	17.010114689467898	17.949612483172718	23.206681379770853	25.334427786408426	15.671516269339664	18.770233328417675	15.8752261122357	21.182834685975223
Stx8	4.121330526727206	3.805540677376647	3.8385010401323987	4.151741257987685	4.199914546536677	4.334491543300481	3.902436552580402	4.4916099049471345	4.061830278475817
Adprm	5.189968090622988	4.35802995771408	4.4841328103538025	5.171868229456438	5.524675312766812	5.892667419689945	5.57298137947773	6.135894847203815	5.002827708660717
Top2a	1.226958332051026	2.1299061052353494	2.4999750041460236	1.501724100989365	1.4138612922798053	6.271851102140501	4.5535882892619535	3.350957701250622	3.30772259353253
Acly	11.383925952066932	12.897401155420988	11.489694453066345	13.049203266166874	12.485483274241707	12.64523074738363	11.341925037269016	12.676407160784574	11.721897154394192
Kat2a	5.407756702297289	5.997115589892105	4.848365193440296	5.105590861716506	5.300291872224745	4.778483068372285	5.828254040324356	4.745524125696851	5.415468521849308
Stat5b	17.215593322605393	17.12860287539015	16.22599938422313	16.18692257263462	15.163332377367205	13.732716753966804	16.605582839241556	14.994989405525741	15.565995599282966
Tmem101	7.00484405143238	5.808963316264987	5.815508117451649	5.523772261512783	5.634292392920396	7.6953192140457745	7.210101808522689	7.118118691576276	6.243369699758455
Lsm12	14.47061344691232	14.568478035191982	12.84859528372555	15.277994346788635	12.929185813691083	15.736683138407685	13.035113460773617	14.24939211695927	15.053713093473972
Ubtf	17.525621593910405	18.064991204763565	16.600690270560044	17.66996622730818	18.016094788604764	15.32881255452249	17.231273359680337	16.3477732150986	15.246215818454456
Ccdc43	9.55435760107653	9.086699168429952	9.20634025490477	8.924350813522464	8.276498269087753	9.25017430857233	9.067980588363156	9.4343422020942	9.864444962012698
Adam11	1.484960239105939	1.7921027557430596	1.5449382762910826	1.2933049554582852	1.868833006801081	1.1624686782012077	1.3638430338118954	0.9459630521217912	1.3454514250537302
Higd1b	7.709933929235133	7.1725406462863255	7.149455859988303	6.337039023047463	8.508842748045438	6.705451692531785	7.663852393562744	7.387199222334764	8.749586712288545
Eftud2	10.385852343148638	9.69519424033691	9.594978801749367	9.88086535302212	10.224823407410002	9.181486727488622	9.50184437067227	8.801659450790197	9.803172731491404
Dcakd	17.37675949522592	15.728167878098207	15.454297852129569	15.801719295572052	14.755544577879784	17.195362413017993	16.956932582373987	15.615906612963013	15.537089201980017
Nmt1	18.740998288918878	17.50471658479519	17.557896647746194	17.949946576494657	17.642833103469595	18.507742469637964	18.728268598467423	20.123190640283106	19.160735168060516
Plcd3	3.7287486629743394	3.81478680379002	3.7008750522129543	3.6721495562763464	3.5101866019028254	3.5370010441608137	4.055544080538203	4.162376009056196	3.418084243255221
Map3k14	1.4361684203055416	1.571395163744761	1.4571743203002157	1.4626232318856605	1.4366963139035278	1.1410675876503107	1.5022295247211332	1.5426244254522272	1.7188036052087095
Gosr2	17.20001501452679	17.326902827613328	16.738331819646973	15.829985569360911	15.64865384426219	15.294960831258342	16.84137153810364	14.803802483215257	15.309985735236724
Klhl28	6.532440384871898	6.465811777015036	5.983677754055806	6.574224219489905	7.238149679148702	6.802739257138805	7.028146924672372	8.032630831119032	6.824163483154017
Fkbp3	37.48645411978698	34.8648211882905	36.45995151392512	34.356221903341954	34.448199998806786	39.10051689308838	33.533617764755775	36.45338137648742	31.375244306536672
Scfd1	6.544877301032541	6.152026725179611	5.970801141710254	5.8658363625716685	5.858975597076491	6.348682952466194	6.646833998032203	7.079129333690188	5.776823896262096
Strn3	59.21572170964566	64.16614383014706	66.80146436680418	63.86908318250451	65.11321989303462	62.272454061778845	59.53715933155792	63.921927883077764	58.66921309383101
Ap4s1	34.87445539446402	31.914232599384057	34.31170599846187	32.55156325220469	33.530986039547564	29.29743779294101	33.775178984247745	32.30858790315816	27.367214064425728
Dtd2	2.4263504088244	2.4416080861297904	2.677537961252602	2.2404547092014533	2.5791089906777587	2.2479903129825582	2.8107795798520785	3.0251790887096344	2.9308945305234815
Ston2	2.3092151127085625	2.0642979313060064	1.7386212767451736	1.62380221328745	2.7091933953794936	0.8187954359560677	1.2974707308012676	1.4543983917591852	2.7162399049825305
Gtf2a1	6.947796302454381	7.606926456370205	7.771131138136278	8.53864802070664	8.918488834810026	8.182586742661474	8.701733886107279	7.688908161549513	7.1733524661778345
Sel1l	18.058285465775548	18.814844252615142	19.036387175587137	16.9427779435644	20.24453624316385	16.08361308510943	18.026958681622954	19.11095798815123	16.997792612974038
Klhdc2	33.41695005421701	32.34274267885171	33.07412727088737	32.51697926324137	32.13941543680925	32.69817667920355	29.8273975646896	32.74783732458415	30.289015005928327
Nemf	16.66155004002447	17.111542686909278	17.785789636421082	17.192499361344748	18.76295157337695	18.835755700852435	16.542937559851705	18.067311707485416	18.03391563488699
Sec23a	23.609923775039995	23.33443137215488	24.649062318844656	23.029793008374792	23.192162987750013	25.289928683004696	23.18394068851341	24.95958851385113	21.840889748857247
L2hgdh	19.068838475915804	17.362272791983514	17.17951269389067	17.7802326181837	16.79070228054348	15.306233027172675	14.161693782108049	13.056616589575716	12.179986306528162
Cdkl1	5.032683337466982	6.291300708422494	6.172258418058429	6.618435072028258	8.953449168898818	7.814313002917343	9.17143969833552	9.899167696793574	9.069661600899416
Trappc6b	28.68385068675444	26.607422821435645	26.578823064783073	27.73947145704441	27.04551521927997	26.982724149978484	22.911238721294843	23.488907352309393	22.31920638461767
Pnn	19.212192511673518	18.341688858571864	20.866669824521793	18.95611120674722	22.78487452381625	19.894758675335044	17.49446194118365	19.215196829401616	20.27780509211025
Mia2	26.894274440451312	27.36449521243911	24.1995146459096	28.309800006377973	28.660175398961478	27.5809203123472	27.332175164039857	29.33054630338374	23.841496352641318
Galc	2.636444443072975	2.8391390881185536	2.9594785182988304	2.6756466296343118	2.5636919244080496	2.709821677418429	3.3217000670852395	3.0287683227414437	2.1161335819616487
Spata7	3.5305375561897105	3.860266417811927	4.430269892540488	3.2741749025893214	3.9176660234981755	4.155621602370064	4.986956412739402	4.225314623685829	3.6467538568184965
Ptpn21	6.693770781392095	7.071625637467629	7.276248408384197	7.182292779676732	7.694743368858871	6.790071945305147	6.617088970374517	5.719372993415784	7.4084565561141575
Zc3h14	38.01963672946595	36.63849315753487	40.11059744865241	39.52128470399572	38.322719603669164	37.34545830041125	35.31308129199332	35.488968375559104	37.73281301289663
Ttc8	2.250193850242026	2.8641723469590086	2.7605272051394527	2.1183895853893264	2.9105789841979637	2.7942716903260436	2.1876028541587935	2.8449820948692426	1.8128062950591899
Ppp2r3c	3.6378845548504857	3.106539680044219	3.8799430013873444	3.700990117290943	3.72065010433108	3.7051378440486245	2.9865414297383555	3.495603047570648	2.9478997936366484
Prorp	3.201664953792652	3.040909128938811	3.4042433157614407	3.1409142765591866	2.6494095709123986	2.4177004285495833	2.642179749665624	2.5198508865317932	2.2620582462963843
Psma6	70.93550994727308	73.36022258905615	74.18152516976285	70.70025230583737	66.56226373468053	78.32316167000572	70.75348655370142	74.76998829004219	71.63371497378247
Nfkbia	31.812718162506712	33.51262233407723	32.17277059771199	34.73123066592268	38.722845417615005	29.16808826555804	22.25791172677527	32.05957076951156	32.190905869847
Ralgapa1	33.67174103583003	34.28678871888653	34.88584957502913	34.279216631401646	36.424579553225165	32.03979766206912	33.16862203305938	34.264984516371996	31.01667658757175
Mbip	6.5587979606340525	6.9188244732514566	7.231136471291934	6.8797946801140295	6.441689921960631	6.740178608076912	6.081304442195926	6.725999291940603	6.451591325774559
Gstz1	12.846806497551363	11.453392361298544	12.706365392871277	13.095851318798582	12.532658788185758	13.514069941414196	13.67428377819351	11.756234676730447	10.73748866713425
Sptlc2	5.195700145631289	5.254139894999888	4.9135538488739865	5.379636145310599	5.905476963079032	5.776420837154361	6.444267221526733	6.049576710391882	5.9012350105922415
Ahsa1	43.76246380406072	41.95419716605	41.43692998952641	43.57136422418603	43.090371042522364	46.477852180326416	45.79589207658179	51.166960865771955	45.56221511772585
Vipas39	17.32683206853921	16.578863080120765	16.487726714073148	16.700633645624393	17.893057756539203	16.349367798230986	16.86938796823476	17.653376905460586	19.409985693899245
Snw1	14.287092728933704	13.41808721017648	12.77254080245986	12.81339815446116	13.705577917272308	13.870295144483494	12.825673518980224	12.258710493880331	11.230312817323096
Slirp	12.154939259402752	10.765408259569478	10.54346430344025	9.024591115198842	8.806257945731746	10.329641476161546	11.071543626793837	12.412281551534962	8.293196994849785
Adck1	9.965696097757323	9.969746416473605	9.625330062219534	9.902855785082728	8.261937271015487	10.942072524224383	12.474554570472979	10.699257118845154	9.892172387497519
Mthfd1	12.638419959828225	11.894527786126822	11.611078944912377	11.976045669906116	10.897784028030792	13.763395555890366	11.782771411205836	12.232223334319624	11.637946166926376
Ppp2r5e	8.157264114612317	8.134463530193326	8.422702458888374	7.908124061505697	8.898963081599447	7.519798190234693	8.54205096183574	8.098786673412055	8.2172617667828
Sgpp1	12.641662787383371	13.336206683348072	13.492547931820994	12.918653807366622	13.451916089247035	11.915475168757801	13.660788741034862	13.979287123015881	13.525237981304812
Akap5	2.035687540710575	1.7738281880957094	1.9138780556901496	1.2653703238409042	0.912249521285237	2.5358763900211256	2.031599432437066	3.2349606284936394	1.7937488549244893
Sptb	24.350259669763453	25.05875766640408	23.53326867356134	24.94515601577708	26.883850737817557	21.47420560101007	26.300062791580032	20.580013996671827	26.069543552292814
